Series ID,Year,Period,Label,Value
CUSR0000SA0L1E,2004,M09,2004 Sep,197.5
CUSR0000SA0L1E,2004,M10,2004 Oct,197.9
CUSR0000SA0L1E,2004,M11,2004 Nov,198.3
CUSR0000SA0L1E,2004,M12,2004 Dec,198.6
CUSR0000SA0L1E,2005,M01,2005 Jan,199.0
CUSR0000SA0L1E,2005,M02,2005 Feb,199.4
CUSR0000SA0L1E,2005,M03,2005 Mar,200.1
CUSR0000SA0L1E,2005,M04,2005 Apr,200.2
CUSR0000SA0L1E,2005,M05,2005 May,200.5
CUSR0000SA0L1E,2005,M06,2005 Jun,200.6
CUSR0000SA0L1E,2005,M07,2005 Jul,200.9
CUSR0000SA0L1E,2005,M08,2005 Aug,201.1
CUSR0000SA0L1E,2005,M09,2005 Sep,201.3
CUSR0000SA0L1E,2005,M10,2005 Oct,202.0
CUSR0000SA0L1E,2005,M11,2005 Nov,202.5
CUSR0000SA0L1E,2005,M12,2005 Dec,202.8
CUSR0000SA0L1E,2006,M01,2006 Jan,203.2
CUSR0000SA0L1E,2006,M02,2006 Feb,203.6
CUSR0000SA0L1E,2006,M03,2006 Mar,204.3
CUSR0000SA0L1E,2006,M04,2006 Apr,204.8
CUSR0000SA0L1E,2006,M05,2006 May,205.4
CUSR0000SA0L1E,2006,M06,2006 Jun,205.9
CUSR0000SA0L1E,2006,M07,2006 Jul,206.3
CUSR0000SA0L1E,2006,M08,2006 Aug,206.8
CUSR0000SA0L1E,2006,M09,2006 Sep,207.2
CUSR0000SA0L1E,2006,M10,2006 Oct,207.6
CUSR0000SA0L1E,2006,M11,2006 Nov,207.8
CUSR0000SA0L1E,2006,M12,2006 Dec,208.1
CUSR0000SA0L1E,2007,M01,2007 Jan,208.600
CUSR0000SA0L1E,2007,M02,2007 Feb,209.135
CUSR0000SA0L1E,2007,M03,2007 Mar,209.418
CUSR0000SA0L1E,2007,M04,2007 Apr,209.747
CUSR0000SA0L1E,2007,M05,2007 May,210.058
CUSR0000SA0L1E,2007,M06,2007 Jun,210.392
CUSR0000SA0L1E,2007,M07,2007 Jul,210.773
CUSR0000SA0L1E,2007,M08,2007 Aug,211.119
CUSR0000SA0L1E,2007,M09,2007 Sep,211.554
CUSR0000SA0L1E,2007,M10,2007 Oct,212.077
CUSR0000SA0L1E,2007,M11,2007 Nov,212.660
CUSR0000SA0L1E,2007,M12,2007 Dec,213.168
CUSR0000SA0L1E,2008,M01,2008 Jan,213.771
CUSR0000SA0L1E,2008,M02,2008 Feb,213.939
CUSR0000SA0L1E,2008,M03,2008 Mar,214.420
CUSR0000SA0L1E,2008,M04,2008 Apr,214.560
CUSR0000SA0L1E,2008,M05,2008 May,214.936
CUSR0000SA0L1E,2008,M06,2008 Jun,215.424
CUSR0000SA0L1E,2008,M07,2008 Jul,215.965
CUSR0000SA0L1E,2008,M08,2008 Aug,216.393
CUSR0000SA0L1E,2008,M09,2008 Sep,216.713
CUSR0000SA0L1E,2008,M10,2008 Oct,216.788
CUSR0000SA0L1E,2008,M11,2008 Nov,216.947
CUSR0000SA0L1E,2008,M12,2008 Dec,216.925
CUSR0000SA0L1E,2009,M01,2009 Jan,217.346
CUSR0000SA0L1E,2009,M02,2009 Feb,217.792
CUSR0000SA0L1E,2009,M03,2009 Mar,218.253
CUSR0000SA0L1E,2009,M04,2009 Apr,218.706
CUSR0000SA0L1E,2009,M05,2009 May,218.904
CUSR0000SA0L1E,2009,M06,2009 Jun,219.112
CUSR0000SA0L1E,2009,M07,2009 Jul,219.263
CUSR0000SA0L1E,2009,M08,2009 Aug,219.496
CUSR0000SA0L1E,2009,M09,2009 Sep,219.920
CUSR0000SA0L1E,2009,M10,2009 Oct,220.501
CUSR0000SA0L1E,2009,M11,2009 Nov,220.666
CUSR0000SA0L1E,2009,M12,2009 Dec,220.881
CUSR0000SA0L1E,2010,M01,2010 Jan,220.633
CUSR0000SA0L1E,2010,M02,2010 Feb,220.731
CUSR0000SA0L1E,2010,M03,2010 Mar,220.783
CUSR0000SA0L1E,2010,M04,2010 Apr,220.822
CUSR0000SA0L1E,2010,M05,2010 May,220.962
CUSR0000SA0L1E,2010,M06,2010 Jun,221.194
CUSR0000SA0L1E,2010,M07,2010 Jul,221.363
CUSR0000SA0L1E,2010,M08,2010 Aug,221.509
CUSR0000SA0L1E,2010,M09,2010 Sep,221.711
CUSR0000SA0L1E,2010,M10,2010 Oct,221.830
CUSR0000SA0L1E,2010,M11,2010 Nov,222.149
CUSR0000SA0L1E,2010,M12,2010 Dec,222.343
CUSR0000SA0L1E,2011,M01,2011 Jan,222.803
CUSR0000SA0L1E,2011,M02,2011 Feb,223.213
CUSR0000SA0L1E,2011,M03,2011 Mar,223.454
CUSR0000SA0L1E,2011,M04,2011 Apr,223.727
CUSR0000SA0L1E,2011,M05,2011 May,224.175
CUSR0000SA0L1E,2011,M06,2011 Jun,224.697
CUSR0000SA0L1E,2011,M07,2011 Jul,225.218
CUSR0000SA0L1E,2011,M08,2011 Aug,225.862
CUSR0000SA0L1E,2011,M09,2011 Sep,226.118
CUSR0000SA0L1E,2011,M10,2011 Oct,226.506
CUSR0000SA0L1E,2011,M11,2011 Nov,226.899
CUSR0000SA0L1E,2011,M12,2011 Dec,227.405
CUSR0000SA0L1E,2012,M01,2012 Jan,227.877
CUSR0000SA0L1E,2012,M02,2012 Feb,228.034
CUSR0000SA0L1E,2012,M03,2012 Mar,228.478
CUSR0000SA0L1E,2012,M04,2012 Apr,228.905
CUSR0000SA0L1E,2012,M05,2012 May,229.224
CUSR0000SA0L1E,2012,M06,2012 Jun,229.623
CUSR0000SA0L1E,2012,M07,2012 Jul,229.970
CUSR0000SA0L1E,2012,M08,2012 Aug,230.233
CUSR0000SA0L1E,2012,M09,2012 Sep,230.659
CUSR0000SA0L1E,2012,M10,2012 Oct,231.024
CUSR0000SA0L1E,2012,M11,2012 Nov,231.330
CUSR0000SA0L1E,2012,M12,2012 Dec,231.725
CUSR0000SA0L1E,2013,M01,2013 Jan,232.229
CUSR0000SA0L1E,2013,M02,2013 Feb,232.569
CUSR0000SA0L1E,2013,M03,2013 Mar,232.794
CUSR0000SA0L1E,2013,M04,2013 Apr,232.832
CUSR0000SA0L1E,2013,M05,2013 May,232.996
CUSR0000SA0L1E,2013,M06,2013 Jun,233.350
CUSR0000SA0L1E,2013,M07,2013 Jul,233.880
CUSR0000SA0L1E,2013,M08,2013 Aug,234.336
CUSR0000SA0L1E,2013,M09,2013 Sep,234.700
CUSR0000SA0L1E,2013,M10,2013 Oct,234.921
CUSR0000SA0L1E,2013,M11,2013 Nov,235.359
CUSR0000SA0L1E,2013,M12,2013 Dec,235.759
CUSR0000SA0L1E,2014,M01,2014 Jan,235.961
CUSR0000SA0L1E,2014,M02,2014 Feb,236.185
CUSR0000SA0L1E,2014,M03,2014 Mar,236.625
CUSR0000SA0L1E,2014,M04,2014 Apr,237.072
CUSR0000SA0L1E,2014,M05,2014 May,237.529
CUSR0000SA0L1E,2014,M06,2014 Jun,237.837
CUSR0000SA0L1E,2014,M07,2014 Jul,238.195
CUSR0000SA0L1E,2014,M08,2014 Aug,238.405
CUSR0000SA0L1E,2014,M09,2014 Sep,238.786
CUSR0000SA0L1E,2014,M10,2014 Oct,239.191
CUSR0000SA0L1E,2014,M11,2014 Nov,239.458
CUSR0000SA0L1E,2014,M12,2014 Dec,239.584
CUSR0000SA0L1E,2015,M01,2015 Jan,239.811
CUSR0000SA0L1E,2015,M02,2015 Feb,240.172
CUSR0000SA0L1E,2015,M03,2015 Mar,240.755
CUSR0000SA0L1E,2015,M04,2015 Apr,241.346
CUSR0000SA0L1E,2015,M05,2015 May,241.688
CUSR0000SA0L1E,2015,M06,2015 Jun,242.064
CUSR0000SA0L1E,2015,M07,2015 Jul,242.565
CUSR0000SA0L1E,2015,M08,2015 Aug,242.817
CUSR0000SA0L1E,2015,M09,2015 Sep,243.316
CUSR0000SA0L1E,2015,M10,2015 Oct,243.768
CUSR0000SA0L1E,2015,M11,2015 Nov,244.241
CUSR0000SA0L1E,2015,M12,2015 Dec,244.547
CUSR0000SA0L1E,2016,M01,2016 Jan,244.955
CUSR0000SA0L1E,2016,M02,2016 Feb,245.510
CUSR0000SA0L1E,2016,M03,2016 Mar,245.913
CUSR0000SA0L1E,2016,M04,2016 Apr,246.551
CUSR0000SA0L1E,2016,M05,2016 May,247.137
CUSR0000SA0L1E,2016,M06,2016 Jun,247.540
CUSR0000SA0L1E,2016,M07,2016 Jul,247.829
CUSR0000SA0L1E,2016,M08,2016 Aug,248.423
CUSR0000SA0L1E,2016,M09,2016 Sep,248.842
CUSR0000SA0L1E,2016,M10,2016 Oct,249.142
CUSR0000SA0L1E,2016,M11,2016 Nov,249.481
CUSR0000SA0L1E,2016,M12,2016 Dec,249.920
CUSR0000SA0L1E,2017,M01,2017 Jan,250.467
CUSR0000SA0L1E,2017,M02,2017 Feb,250.998
CUSR0000SA0L1E,2017,M03,2017 Mar,250.944
CUSR0000SA0L1E,2017,M04,2017 Apr,251.227
CUSR0000SA0L1E,2017,M05,2017 May,251.430
CUSR0000SA0L1E,2017,M06,2017 Jun,251.746
CUSR0000SA0L1E,2017,M07,2017 Jul,251.985
CUSR0000SA0L1E,2017,M08,2017 Aug,252.535
CUSR0000SA0L1E,2017,M09,2017 Sep,252.812
CUSR0000SA0L1E,2017,M10,2017 Oct,253.526
CUSR0000SA0L1E,2017,M11,2017 Nov,253.816
CUSR0000SA0L1E,2017,M12,2017 Dec,254.344
CUSR0000SA0L1E,2018,M01,2018 Jan,255.204
CUSR0000SA0L1E,2018,M02,2018 Feb,255.711
CUSR0000SA0L1E,2018,M03,2018 Mar,256.271
CUSR0000SA0L1E,2018,M04,2018 Apr,256.630
CUSR0000SA0L1E,2018,M05,2018 May,257.145
CUSR0000SA0L1E,2018,M06,2018 Jun,257.399
CUSR0000SA0L1E,2018,M07,2018 Jul,257.699
CUSR0000SA0L1E,2018,M08,2018 Aug,257.891
CUSR0000SA0L1E,2018,M09,2018 Sep,258.368
CUSR0000SA0L1E,2018,M10,2018 Oct,258.917
CUSR0000SA0L1E,2018,M11,2018 Nov,259.439
CUSR0000SA0L1E,2018,M12,2018 Dec,260.063
CUSR0000SA0L1E,2019,M01,2019 Jan,260.766
CUSR0000SA0L1E,2019,M02,2019 Feb,261.186
CUSR0000SA0L1E,2019,M03,2019 Mar,261.567
CUSR0000SA0L1E,2019,M04,2019 Apr,261.997
CUSR0000SA0L1E,2019,M05,2019 May,262.217
CUSR0000SA0L1E,2019,M06,2019 Jun,262.739
CUSR0000SA0L1E,2019,M07,2019 Jul,263.280
CUSR0000SA0L1E,2019,M08,2019 Aug,263.877
CUSR0000SA0L1E,2019,M09,2019 Sep,264.388
CUSR0000SA0L1E,2019,M10,2019 Oct,264.970
CUSR0000SA0L1E,2019,M11,2019 Nov,265.548
CUSR0000SA0L1E,2019,M12,2019 Dec,266.020
CUSR0000SA0L1E,2020,M01,2020 Jan,266.716
CUSR0000SA0L1E,2020,M02,2020 Feb,267.370
CUSR0000SA0L1E,2020,M03,2020 Mar,267.054
CUSR0000SA0L1E,2020,M04,2020 Apr,265.746
CUSR0000SA0L1E,2020,M05,2020 May,265.412
CUSR0000SA0L1E,2020,M06,2020 Jun,265.849
CUSR0000SA0L1E,2020,M07,2020 Jul,267.389
CUSR0000SA0L1E,2020,M08,2020 Aug,268.422
CUSR0000SA0L1E,2020,M09,2020 Sep,268.933
CUSR0000SA0L1E,2020,M10,2020 Oct,269.306
CUSR0000SA0L1E,2020,M11,2020 Nov,269.981
CUSR0000SA0L1E,2020,M12,2020 Dec,270.341
CUSR0000SA0L1E,2021,M01,2021 Jan,270.416
CUSR0000SA0L1E,2021,M02,2021 Feb,270.776
CUSR0000SA0L1E,2021,M03,2021 Mar,271.453
CUSR0000SA0L1E,2021,M04,2021 Apr,273.626
CUSR0000SA0L1E,2021,M05,2021 May,275.457
CUSR0000SA0L1E,2021,M06,2021 Jun,277.608
CUSR0000SA0L1E,2021,M07,2021 Jul,278.639
CUSR0000SA0L1E,2021,M08,2021 Aug,279.021
CUSR0000SA0L1E,2021,M09,2021 Sep,279.727
CUSR0000SA0L1E,2021,M10,2021 Oct,281.649
CUSR0000SA0L1E,2021,M11,2021 Nov,283.411
CUSR0000SA0L1E,2021,M12,2021 Dec,285.221
CUSR0000SA0L1E,2022,M01,2022 Jan,286.799
CUSR0000SA0L1E,2022,M02,2022 Feb,288.256
CUSR0000SA0L1E,2022,M03,2022 Mar,289.044
CUSR0000SA0L1E,2022,M04,2022 Apr,290.474
CUSR0000SA0L1E,2022,M05,2022 May,292.039
CUSR0000SA0L1E,2022,M06,2022 Jun,294.009
CUSR0000SA0L1E,2022,M07,2022 Jul,295.080
CUSR0000SA0L1E,2022,M08,2022 Aug,296.582
CUSR0000SA0L1E,2022,M09,2022 Sep,298.281
CUSR0000SA0L1E,2022,M10,2022 Oct,299.381
CUSR0000SA0L1E,2022,M11,2022 Nov,300.316
CUSR0000SA0L1E,2022,M12,2022 Dec,301.433
CUSR0000SA0L1E,2023,M01,2023 Jan,302.685
CUSR0000SA0L1E,2023,M02,2023 Feb,304.097
CUSR0000SA0L1E,2023,M03,2023 Mar,305.123
CUSR0000SA0L1E,2023,M04,2023 Apr,306.490
CUSR0000SA0L1E,2023,M05,2023 May,307.623
CUSR0000SA0L1E,2023,M06,2023 Jun,308.291
CUSR0000SA0L1E,2023,M07,2023 Jul,308.959
CUSR0000SA0L1E,2023,M08,2023 Aug,309.646
CUSR0000SA0L1E,2023,M09,2023 Sep,310.616
CUSR0000SA0L1E,2023,M10,2023 Oct,311.433
CUSR0000SA0L1E,2023,M11,2023 Nov,312.373
CUSR0000SA0L1E,2023,M12,2023 Dec,313.230
CUSR0000SA0L1E,2024,M01,2024 Jan,314.389
CUSR0000SA0L1E,2024,M02,2024 Feb,315.555
CUSR0000SA0L1E,2024,M03,2024 Mar,316.762
CUSR0000SA0L1E,2024,M04,2024 Apr,317.596
CUSR0000SA0L1E,2024,M05,2024 May,318.053
CUSR0000SA0L1E,2024,M06,2024 Jun,318.343
CUSR0000SA0L1E,2024,M07,2024 Jul,318.933
CUSR0000SA0L1E,2024,M08,2024 Aug,319.839
CUSR0000SA0L1E,2024,M09,2024 Sep,320.835
CUSR0000SA0L1E,2024,M10,2024 Oct,321.688
CUSR0000SA0L1E,2024,M11,2024 Nov,322.619
CUSR0000SA0L1E,2024,M12,2024 Dec,323.296
CUSR0000SA0L1E,2025,M01,2025 Jan,324.739
CUSR0000SA0L1E,2025,M02,2025 Feb,325.475
CUSR0000SA0L1E,2025,M03,2025 Mar,325.659
CUSR0000SA0L1E,2025,M04,2025 Apr,326.430
CUSR0000SA0L1E,2025,M05,2025 May,326.854
CUSR0000SA0L1E,2025,M06,2025 Jun,327.600
CUSR0000SA0L1E,2025,M07,2025 Jul,328.656
CUSR0000SA0L1E,2025,M08,2025 Aug,329.793
CUSR0000SA0L1E,2025,M09,2025 Sep,330.542
CUSR0000SA0L1E,2025,M10,2025 Oct,-
CUSR0000SA0L1E,2025,M11,2025 Nov,331.068
CUSR0000SA0L1E,2025,M12,2025 Dec,331.860
