,Date,Housing_YoY,Housing_Index,Food_YoY,Food_Index,Transportation_YoY,Transportation_Index,Medical Care_YoY,Medical Care_Index,Education_YoY,Education_Index,Communication_YoY,Communication_Index,Recreation_YoY,Recreation_Index,Apparel_YoY,Apparel_Index,other_goods_YoY,other_goods_Index,Energy_YoY,Energy_Index
173,2014-06-01,2.5483450933469376,140.0102102102102,2.293256567839541,145.9030704394943,1.5196397065651457,146.6485580147552,2.5692575291195174,170.26095461658844,3.4070721408357763,210.79799818016375,-0.14075278472104324,85.72708333333333,0.529877259579048,113.12903225806453,0.7771959525965544,97.92042846212702,1.8623089635476875,154.0929003021148,2.885324521756316,217.14260869565217
174,2014-07-01,2.687418434917088,140.35735735735736,2.4247995850430026,146.2269717037929,0.7221950295989155,146.29510395707578,2.554304860143808,170.52582159624413,3.292084052452715,211.29481346678799,0.054648790440103845,85.82187499999999,0.4143646408839796,112.99413489736072,0.23267656390770775,97.88982402448354,1.768099897270159,154.13255287009062,2.3696838500983697,216.2991304347826
175,2014-08-01,2.640065639657574,140.4972972972973,2.5685847510814597,146.6014449127032,-0.3809069256221931,145.58752515090544,2.0771687017754115,170.5950704225352,3.392763642495189,212.01819836214742,-0.05825949751183668,85.77291666666666,0.0017350869278454084,112.67839687194525,-0.04316704862964427,97.44223412394798,1.6252701529768432,154.31344410876133,0.3537104883737152,213.65130434782608
176,2014-09-01,2.5749494206363854,140.6810810810811,2.814742445170637,146.9885611077664,-0.6860367546035473,144.47350771294433,2.054916061547085,171.00586854460093,3.39669278712198,212.39035486806185,-0.45422061798229274,85.60833333333333,0.09539915875287353,112.82013685239494,0.4179728317659226,97.7911247130834,1.6262647345299808,154.45657099697883,-0.4675688479680251,210.09565217391307
177,2014-10-01,2.6563539005354686,140.93453453453452,2.863778066665823,147.20048163756775,-1.362365124929621,143.34674714956407,2.140060571273894,171.26682316118936,3.4031089913442836,213.0536851683348,-1.3188490045051626,84.87812500000001,0.21313833197593723,113.06353861192571,0.6087189340725052,97.75133894414691,1.8972249545440967,154.9191842900302,-2.0222852277705705,206.14
178,2014-11-01,2.56678843744953,141.14114114114113,3.0311692133083934,147.56532209512343,-3.2863655200994657,140.86720321931588,2.549214091508456,171.91236306729266,3.329607365095022,213.64877161055506,-1.683962950390372,84.47395833333333,-0.2531623695306573,112.8475073313783,-0.06204204723048168,97.36342769701608,1.677675065789952,154.81155589123864,-5.645234387231268,199.14434782608694
179,2014-12-01,2.5267503690832527,141.3963963963964,3.2364267027249483,148.00722456351596,-6.671238826783721,136.90409121395038,2.9961131253178674,172.716744913928,3.239699142600272,214.19654231119196,-2.0527112996061803,84.19895833333334,0.03206544817964119,112.83088954056697,-1.5088235065369382,96.89135424636574,1.6186974659882836,155.0011329305136,-11.067703564437824,190.03130434782608
180,2015-01-01,2.2622765920527588,141.58258258258257,3.081575558789851,147.9614689945816,-11.142931409522683,130.68544600938966,2.642393177499902,172.67253521126761,3.751868919161838,215.31392174704274,-2.326594315995789,84.09375,0.006059294524995984,112.9345063538612,-1.3707949515959994,96.50267788829382,1.8519479172070419,155.70770392749245,-20.138212031636982,173.84869565217392
181,2015-02-01,2.213913555243985,141.86186186186185,2.846012698173861,148.13726670680313,-9.810319185447891,132.18443997317237,2.311098328373573,172.5747261345853,3.4521590725568707,215.66151046405824,-2.2395940811594905,83.89166666666667,-0.06058665189506707,112.87096774193547,-1.0363060677723746,96.37337413925019,1.462788560786521,155.54191842900303,-18.76723016905072,176.54
182,2015-03-01,1.931336943550499,142.1033033033033,2.2664835164835084,147.91390728476821,-8.447246092941786,133.5472837022133,2.483046474985584,173.2953834115806,3.6539658632352756,216.66696997270245,-2.4497777345932503,83.66354166666666,0.038959015116102336,112.95307917888564,-0.6379522752061662,96.88293802601379,1.3855916166546356,155.79305135951662,-17.684358759966557,178.9191304347826
